Sun Apr 22 18:38:15 2018    simple_plot_profile_3.prof

         256094 function calls (251833 primitive calls) in 64.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:1566(set_major_formatter)
       53    0.001    0.000    0.001    0.000 {numpy.core.multiarray.concatenate}
      324    0.001    0.000    0.001    0.000 {thread.get_ident}
       36    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/text.py:1159(set_text)
        3    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:51(_process_plot_format)
        3    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/__init__.py:172(compare_versions)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:1812(_get_offset_text)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/parser/_parser.py:533(__init__)
        9    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/fontconfig_pattern.py:140(_family)
        4    0.000    0.000    0.001    0.000 /usr/lib/python2.7/multiprocessing/synchronize.py:146(__init__)
       87    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/_weakrefset.py:20(__enter__)
       12    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:1529(set_units)
        1    0.001    0.001    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend_handler.py:25(<module>)
      149    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/rcsetup.py:59(func)
       37    0.000    0.000    0.001    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:109(_cnfmerge)
      9/6    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2449(__eq__)
      312    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:730(get_family)
     13/1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/offsetbox.py:178(set_figure)
        1    0.001    0.001    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/integrate/quadpack.py:3(<module>)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/parser/_parser.py:300(__init__)
        8    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2379(blended_transform_factory)
      312    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:743(get_style)
      297    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/__init__.py:879(<genexpr>)
      264    0.001    0.000    0.001    0.000 {iter}
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/special/_ellip_harm.py:1(<module>)
       17    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/cycler.py:112(__init__)
        2    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/fft/helper.py:251(__init__)
        3    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/path.py:672(unit_regular_star)
       16    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:1599(set_minor_locator)
        2    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:727(__str__)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/mixins.py:1(<module>)
       16    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:1577(set_minor_formatter)
       91    0.000    0.000    0.001    0.000 /usr/lib/python2.7/collections.py:353(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/patches.py:335(set_alpha)
       50    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/cbook/__init__.py:161(__init__)
       34    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/colors.py:785(__init__)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ctypeslib.py:51(<module>)
        2    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:790(get_fontconfig_pattern)
        1    0.001    0.001    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/_color_data.py:995(<dictcomp>)
      312    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:767(get_stretch)
        1    0.001    0.001    0.001    0.001 {gc.collect}
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/json/decoder.py:17(_floatconstants)
        8    0.000    0.000    0.001    0.000 /usr/lib/python2.7/ctypes/__init__.py:78(CFUNCTYPE)
      312    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:758(get_weight)
        7    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:1790(__eq__)
       18    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/artist.py:924(set_zorder)
        8    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:8033(getdoc)
        1    0.001    0.001    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/linesearch.py:13(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python2.7/calendar.py:6(<module>)
        2    0.000    0.000    0.001    0.000 /usr/lib/python2.7/ctypes/__init__.py:349(__init__)
      267    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:1175(score_variant)
        2    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:2108(update_datalim)
        5    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:2337(mpl_connect)
      312    0.001    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:751(get_variant)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend.py:1346(_parse_legend_args)
      106    0.001    0.000    0.001    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:2186(_get_offset_text)
        2    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/fontconfig_pattern.py:179(generate_fontconfig_pattern)
        1    0.000    0.000    0.001    0.001 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/sparse/linalg/dsolve/_add_newdocs.py:1(<module>)
       27    0.000    0.000    0.001    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:1376(set_dash_capstyle)
        1    0.000    0.000    0.000    0.000 {method 'decode' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/backend_bases.py:844(GraphicsContextBase)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:1122(set_marker)
      281    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:2634(<genexpr>)
       70    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/numeric.py:1917(isscalar)
        7    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/dateutil/parser/_parser.py:315(_convert)
        4    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:4081(get_children)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/image.py:183(_ImageBase)
       97    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:4759(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:1680(__eq__)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:415(_get_text1_transform)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axis.py:538(_get_text1_transform)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/lbfgsb.py:9(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/mixins.py:63(NDArrayOperatorsMixin)
        9    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:706(_get_transformed_path)
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/path.py:164(_fast_from_codes_and_verts)
       36    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/pool.py:638(next)
       57    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/artist.py:317(get_transform)
       22    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/genericpath.py:26(isfile)
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/collections.py:220(_prepare_points)
      238    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/scipy/optimize/_lsq/trf.py:95(<module>)
        9    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/artist.py:637(set_clip_box)
      269    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:775(get_size)
       71    0.000    0.000    0.000    0.000 {numpy.core.multiarray.arange}
        6    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/offsetbox.py:616(get_transform)
        8    0.000    0.000    0.000    0.000 {sum}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/multiprocessing/process.py:35(<module>)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/transforms.py:2341(__eq__)
       15    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:113(RLock)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/markers.py:722(_set_tickdown)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/numerictypes.py:286(_add_types)
       36    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/lib/python2.7/posixpath.py:258(expanduser)
       39    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:34(_get_dash_pattern)
       11    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/lib/utils.py:118(deprecate)
        2    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/cbook/__init__.py:621(open_file_cm)
       21    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:219(_releaseLock)
       70    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/core/function_base.py:13(_index_deprecate)
       19    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1112(__init__)
      251    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
        6    0.000    0.000    0.000    0.000 /usr/lib/python2.7/distutils/version.py:263(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:265(_reset_cache)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/tqdm/_tqdm.py:837(__repr__)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:711(get_xaxis_text1_transform)
      183    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/gzip.py:4(<module>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/colors.py:80(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/ma/core.py:6264(__new__)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/legend.py:284(Legend)
        3    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:791(get_yaxis_text1_transform)
       19    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:875(set_size)
       33    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/markers.py:226(set_fillstyle)
       19    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/font_manager.py:839(set_weight)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/axes/_base.py:1166(_set_title_offset_trans)
       45    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:1167(setName)
       20    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:1545(resetCache)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/polynomial/hermite_e.py:59(<module>)
       13    0.000    0.000    0.000    0.000 /usr/lib/python2.7/lib-tk/Tkinter.py:384(destroy)
        1    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/numpy/polynomial/chebyshev.py:88(<module>)
       11    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/pyparsing.py:4543(_escapeRegexRangeChars)
       30    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:984(set_drawstyle)
       27    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:1390(set_solid_capstyle)
       27    0.000    0.000    0.000    0.000 /home/pablo/.virtualenvs/quaddiff/local/lib/python2.7/site-packages/matplotlib/lines.py:1153(set_markeredgewidth)
